4426
1126 486 218
1126 848 218
1126 4670 870
1130 1117 682
1130 1131 478
1130 1135 478
1131 449 478
1131 1130 478
1131 1132 239
1132 1131 239
1132 1133 218
1132 4150 307
1133 1132 218
1133 1134 239
1134 1133 239
1134 1135 239
1134 1699 239
1135 1130 478
1135 1134 239
1135 1348 239
1135 1591 436
1136 782 239
1136 1348 239
1140 76 218
1143 92 218
1143 446 218
1153 119 239
1155 156 436
1155 1317 436
1161 120 358
1164 121 900
1164 767 478
1164 1165 218
1164 1256 218
1164 1596 900
1165 1164 218
1165 1166 900
1166 1165 900
1168 696 358
1168 2919 200
1172 218 307
1175 416 239
1176 1075 736
1176 1076 300
1176 1177 239
1176 1178 478
1177 1176 239
1177 3227 436
1177 4737 680
1178 1079 478
1178 1176 478
1178 1444 307
1178 1604 436
1179 498 436
1180 61 218
1181 870 109
1182 367 478
1182 1183 239
1182 1184 478
1183 1182 239
1183 3203 307
1183 3205 307
1184 1182 478
1184 1185 478
1184 3110 218
1185 1184 478
1185 1232 218
1186 882 239
1187 416 478
1187 2854 436
1187 3015 436
1189 1090 235
1191 86 478
1191 979 478
1192 664 307
1193 641 218
1194 121 1200
1194 226 1003
1197 136 103
1198 1210 478
1198 1563 300
1203 1204 307
1203 1699 239
1203 2637 307
1204 1203 307
1206 1934 252
1206 2721 307
1207 1208 307
1207 1209 307
1207 2677 436
1208 192 497
1208 1207 307
1208 2680 436
1208 2685 436
1209 1207 307
1210 103 478
1210 1198 478
1210 1467 218
1214 119 478
1214 628 682
1221 2295 436
1226 1096 478
1226 1484 314
1230 299 218
1231 1091 478
1231 1094 478
1232 1185 218
1232 3104 307
1234 461 436
1234 1527 436
1235 365 307
1235 1483 307
1236 1483 307
1237 364 252
1238 1242 218
1238 1455 218
1238 1461 239
1242 1238 218
1242 1459 218
1245 494 54
1245 1246 54
1246 1245 54
1247 601 218
1247 643 103
1249 614 218
1256 1164 218
1256 1598 239
1259 574 218
1260 782 436
1261 259 478
1264 527 218
1265 527 307
1265 719 218
1268 790 478
1268 1487 680
1268 4582 900
1269 4 239
1269 4918 436
1274 8 1000
1274 162 218
1276 4 1364
1276 8 10000
1276 40 900
1276 4560 900
1278 27 54
1279 441 54
1280 76 103
1309 1312 54
1309 1708 54
1311 1708 54
1312 1309 54
1312 2278 54
1314 917 478
1314 1045 474
1314 3036 307
1315 914 239
1315 917 218
1316 488 218
1317 1155 436
1318 281 218
1328 156 218
1339 1922 239
1345 1353 478
1345 1582 682
1346 1347 307
1347 1346 307
1347 1349 307
1347 1353 218
1347 1355 218
1348 1135 239
1348 1136 239
1348 1355 239
1349 1347 307
1349 1350 307
1350 1349 307
1352 1353 436
1353 350 1313
1353 1345 478
1353 1347 218
1353 1352 436
1355 1347 218
1355 1348 239
1360 350 870
1360 1369 870
1369 1360 870
1369 1719 870
1370 505 218
1371 262 109
1372 52 218
1372 558 218
1372 1102 218
1372 1107 218
1372 1723 307
1372 4672 870
1390 370 239
1390 1512 239
1390 3948 436
1390 4687 436
1395 1075 307
1395 1443 307
1396 1443 436
1396 1444 307
1396 4020 307
1397 386 218
1397 4289 900
1398 440 307
1399 1934 307
1400 440 307
1400 3029 436
1401 565 307
1402 91 218
1402 185 239
1402 1422 307
1402 4674 870
1421 440 239
1422 1402 307
1422 1424 307
1422 1679 436
1424 1422 307
1433 416 436
1433 3751 436
1434 1537 436
1438 193 436
1438 782 478
1438 1559 218
1438 1698 239
1438 2329 307
1439 238 218
1439 4697 900
1443 1395 307
1443 1396 436
1443 2894 436
1443 4034 307
1444 1178 307
1444 1396 307
1444 1446 307
1446 1079 307
1446 1444 307
1448 476 218
1450 958 478
1450 979 478
1451 1454 218
1451 1464 239
1452 8 1000
1452 978 218
1452 979 478
1453 979 218
1453 982 235
1454 980 218
1454 1451 218
1455 982 239
1455 1238 218
1456 978 218
1456 981 218
1457 1461 218
1457 1462 239
1458 1460 218
1458 2691 870
1459 1242 218
1459 4322 436
1460 353 200
1460 1458 218
1460 1463 218
1460 4173 436
1461 1238 239
1461 1457 218
1462 1457 239
1462 4533 436
1463 1460 218
1463 4463 436
1463 4720 870
1464 1451 239
1464 2692 436
1467 1210 218
1470 342 218
1470 1471 218
1471 1470 218
1471 1600 436
1472 836 239
1475 8 1000
1475 228 682
1475 4776 900
1475 4783 900
1475 4785 900
1483 1235 307
1483 1236 307
1484 1226 314
1486 9 218
1487 45 478
1487 74 218
1487 790 436
1487 1268 680
1491 102 239
1491 4313 436
1492 69 171
1494 115 109
1495 1962 307
1495 2316 307
1495 2322 307
1495 2335 307
1495 2358 307
1495 2359 307
1495 2373 436
1495 2550 436
1496 2554 307
1498 2340 307
1498 2383 307
1499 2337 307
1499 2369 307
1499 2429 436
1499 2494 247
1503 441 54
1509 1513 239
1512 1390 239
1512 3765 436
1512 3855 436
1512 3907 436
1513 416 239
1513 1509 239
1513 1706 239
1513 3567 436
1513 3895 436
1519 718 218
1521 51 54
1522 880 218
1522 2367 436
1524 343 218
1527 280 68
1527 1234 436
1528 843 478
1529 44 478
1529 60 478
1529 1102 218
1529 4672 870
1530 968 218
1533 304 358
1537 57 682
1537 154 218
1537 260 478
1537 1434 436
1537 8 1000
1556 1557 637
1556 1627 497
1557 1556 637
1559 1438 218
1563 1198 300
1567 354 358
1569 175 358
1572 95 218
1574 442 682
1574 598 682
1582 838 239
1582 1345 682
1582 1699 239
1582 1718 218
1590 315 239
1591 1135 436
1596 1164 900
1596 3085 900
1597 1598 218
1598 1256 239
1598 1597 218
1598 2412 436
1600 1471 436
1600 1601 218
1601 1600 218
1604 1075 436
1604 1178 436
1604 2878 436
1604 4737 436
1624 1626 307
1624 1714 239
1625 1090 478
1626 1624 307
1627 1556 497
1627 1630 497
1630 1627 497
1630 1643 497
1636 1638 497
1636 1643 497
1637 1639 497
1637 1643 497
1637 1721 307
1638 1636 497
1638 1639 307
1639 1637 497
1639 1638 307
1642 1 870
1642 232 436
1643 1630 497
1643 1636 497
1643 1637 497
1643 1714 478
1644 1646 436
1646 353 870
1646 1644 436
1646 4540 436
1647 314 436
1649 353 900
1649 4173 870
1654 315 239
1660 8 1000
1660 1079 682
1664 101 218
1664 1946 218
1665 1668 239
1665 1705 478
1666 650 349
1666 1705 478
1668 1665 239
1679 1422 436
1679 2653 436
1681 56 218
1685 370 239
1685 2799 307
1685 3951 436
1686 371 239
1686 2780 307
1687 371 743
1687 2773 436
1687 2775 436
1692 1095 682
1692 8 1000
1693 572 218
1697 1698 218
1698 1438 239
1698 1697 218
1699 1134 239
1699 1203 239
1699 1582 239
1701 273 171
1701 4325 436
1702 375 54
1705 1665 478
1705 1666 478
1706 1513 239
1706 4687 436
1708 1309 54
1708 1311 54
1710 1053 252
1712 449 478
1712 2281 307
1712 2283 870
1714 8 1000
1714 1624 239
1714 1643 478
1718 664 478
1718 1582 218
1719 8 1000
1719 1369 870
1721 1637 307
1723 1372 307
1724 803 218
1922 962 239
1922 1339 239
1922 4715 877
1923 329 218
1924 70 478
1924 76 478
1925 256 218
1926 150 358
1928 476 307
1928 517 274
1929 70 218
1934 186 478
1934 440 478
1934 598 618
1934 1206 252
1934 1399 307
1936 1084 307
1937 366 497
1937 367 478
1937 4001 436
1939 119 218
1941 822 54
1944 1984 900
1944 1989 497
1944 1999 900
1944 2000 900
1944 2008 900
1944 3516 900
1945 197 150
1946 214 307
1946 680 478
1946 1664 218
1948 1949 436
1949 1948 436
1949 2121 436
1949 2122 436
1949 2320 436
1949 2340 436
1951 249 307
1951 2403 307
1952 2576 436
1953 2309 307
1954 479 307
1954 2536 436
1955 2306 307
1955 2417 436
1956 2306 307
1956 2602 307
1958 830 10000
1958 832 436
1958 833 680
1958 834 10000
1958 1008 436
1958 2116 436
1958 2346 436
1958 2352 436
1958 2368 436
1958 2578 436
1959 831 307
1961 828 307
1962 1495 307
1962 2317 307
1962 2326 307
1962 2340 307
1962 2386 174
1965 1969 436
1965 2585 436
1965 4993 436
1966 1967 307
1966 1968 307
1966 1973 436
1966 2033 307
1966 2034 436
1966 2163 450
1966 2180 436
1967 1966 307
1967 2164 436
1968 1966 307
1968 2046 307
1968 2161 436
1968 2470 436
1969 1965 436
1969 2025 307
1969 2046 436
1969 2152 436
1969 4853 900
1970 1971 436
1971 1970 436
1971 1976 436
1972 1977 436
1972 2158 436
1972 2162 436
1973 1966 436
1973 1974 436
1973 1976 436
1973 2033 872
1974 1973 436
1974 2033 307
1974 2162 436
1976 1971 436
1976 1973 436
1976 1977 436
1976 2194 436
1977 1972 436
1977 1976 436
1978 1980 436
1978 1996 436
1978 2045 436
1978 2159 436
1978 2190 436
1978 2379 436
1978 2471 436
1979 2018 436
1979 2190 436
1980 1978 436
1980 2189 436
1980 2444 307
1981 1991 200
1981 2042 436
1981 2184 436
1982 1984 307
1982 2171 307
1983 1984 436
1984 1078 307
1984 1944 900
1984 1982 307
1984 1983 436
1984 1985 307
1984 1987 307
1984 2023 307
1984 2172 307
1985 1984 307
1985 2500 436
1986 2183 436
1987 1984 307
1987 2169 436
1988 2185 436
1988 5001 436
1989 1944 497
1989 1990 307
1989 1991 307
1989 2020 307
1989 2191 307
1989 2498 436
1989 2584 436
1990 1989 307
1991 1981 200
1991 1989 307
1991 2485 436
1991 3558 307
1992 2008 436
1993 2476 436
1996 1978 436
1998 1999 436
1999 1944 900
1999 1998 436
2000 1944 900
2000 2001 436
2001 2000 436
2001 2193 436
2002 2003 436
2003 1078 436
2003 2002 436
2003 2183 436
2003 2476 436
2005 2007 436
2005 2172 436
2006 2172 307
2007 2005 436
2008 1944 900
2008 1992 436
2008 5001 436
2011 2444 307
2012 2013 436
2012 2191 307
2013 2012 436
2014 2015 436
2014 2587 436
2015 2014 436
2015 2022 436
2016 2191 436
2018 1979 436
2018 2045 436
2018 2190 900
2018 8 10000
2018 4920 900
2020 1989 307
2020 2045 307
2020 2049 436
2020 2187 307
2022 2015 436
2022 2163 436
2022 2165 436
2023 1984 307
2023 2044 436
2023 2184 436
2023 2189 307
2024 2025 307
2024 2028 307
2024 2166 436
2024 2192 436
2025 1969 307
2025 2024 307
2026 2046 436
2026 2166 436
2026 2167 436
2026 4993 436
2028 2024 307
2028 2029 307
2029 2028 307
2029 2150 436
2032 2165 436
2033 1966 307
2033 1973 872
2033 1974 307
2033 2159 436
2033 2160 436
2033 2190 436
2033 2191 436
2034 1966 436
2034 2503 436
2036 2310 307
2036 2344 307
2036 2491 307
2037 2344 307
2037 2404 436
2038 828 307
2042 1981 436
2042 2045 436
2042 2472 436
2044 2023 436
2045 1978 436
2045 2018 436
2045 2020 307
2045 2042 436
2045 5042 436
2046 1968 307
2046 1969 436
2046 2026 436
2046 8 10000
2049 2020 436
2087 2496 307
2087 3505 307
2111 4691 436
2112 2490 307
2113 830 307
2115 832 218
2116 480 307
2116 1958 436
2117 832 307
2117 4989 436
2118 4666 436
2119 249 436
2121 1949 436
2121 2555 436
2122 1949 436
2122 2479 436
2123 2479 436
2125 2340 436
2126 2586 307
2129 2295 307
2129 2345 307
2130 2318 307
2132 2295 307
2132 2299 307
2132 2332 436
2132 2334 307
2132 2335 307
2132 2425 436
2132 2523 436
2134 2135 307
2135 2134 307
2135 2386 307
2137 2363 307
2137 2570 436
2138 2146 436
2138 2413 436
2141 2491 307
2142 2346 307
2142 2347 307
2142 2595 436
2146 833 436
2146 2138 436
2146 2350 436
2147 2368 436
2149 2167 436
2150 2029 436
2152 1969 436
2152 2153 436
2152 2194 436
2153 2152 436
2153 2167 436
2158 1972 436
2159 1978 436
2159 2033 436
2160 2033 436
2161 1968 436
2162 1972 436
2162 1974 436
2163 1966 450
2163 2022 436
2163 2164 436
2164 1967 436
2164 2163 436
2165 2022 436
2165 2032 436
2165 2191 307
2166 2024 436
2166 2026 436
2167 2026 436
2167 2149 436
2167 2153 436
2167 2397 436
2169 1987 436
2171 1982 307
2172 1984 307
2172 2005 436
2172 2006 307
2178 2190 436
2179 2379 436
2180 1966 436
2180 2181 436
2181 2180 436
2183 1986 436
2183 2003 436
2183 2500 436
2184 1981 436
2184 2023 436
2184 4770 436
2184 4771 436
2185 1988 436
2185 4770 436
2187 2020 307
2189 1980 436
2189 2023 307
2189 4920 307
2190 1978 436
2190 1979 436
2190 2018 900
2190 2033 436
2190 2178 436
2190 4997 436
2191 1989 307
2191 2012 307
2191 2016 436
2191 2033 436
2191 2165 307
2192 2024 436
2193 2001 436
2194 1976 436
2194 2152 436
2245 8 1000
2245 20 682
2245 266 436
2246 20 307
2273 24 218
2273 548 218
2277 11 103
2277 3102 54
2277 3103 103
2278 1312 54
2278 4092 54
2281 1712 307
2282 1050 436
2282 1054 436
2283 419 877
2283 960 497
2283 1712 870
2283 8 1000
2283 4714 436
2285 410 307
2288 576 218
2288 3771 872
2289 660 618
2289 3086 436
2290 873 239
2290 3086 436
2290 4039 436
2292 2299 307
2292 2601 307
2295 1221 436
2295 2129 307
2295 2132 307
2295 2297 307
2295 2331 436
2295 2369 307
2295 2382 307
2295 4774 307
2297 2295 307
2297 2489 436
2298 2371 436
2299 2132 307
2299 2292 307
2299 2301 307
2299 2313 307
2299 2561 436
2301 2299 307
2304 2398 436
2304 2506 436
2304 2510 436
2305 2333 436
2306 828 307
2306 1955 307
2306 1956 307
2307 829 307
2309 1953 307
2309 2310 307
2309 2536 307
2310 2036 307
2310 2309 307
2311 828 436
2311 2516 436
2313 2299 307
2313 2314 436
2313 2323 307
2313 2564 307
2314 2313 436
2314 2315 307
2315 2314 307
2315 2316 307
2316 1495 307
2316 2315 307
2317 1962 307
2318 2130 307
2318 2320 307
2318 2341 307
2320 1949 436
2320 2318 307
2322 1495 307
2322 2373 307
2322 2559 436
2323 2313 307
2325 2335 307
2325 2560 307
2326 1962 307
2326 2415 436
2329 1438 307
2331 2295 436
2332 2132 436
2333 2305 436
2333 2523 436
2334 2132 307
2335 1495 307
2335 2132 307
2335 2325 307
2336 2345 436
2336 2523 436
2336 2539 436
2336 2562 436
2337 828 478
2337 1499 307
2337 2338 307
2337 2527 307
2337 2530 436
2337 2604 307
2338 2337 307
2338 2371 307
2340 1498 307
2340 1949 436
2340 1962 307
2340 2125 436
2340 2442 436
2340 2579 436
2341 2318 307
2341 2554 436
2341 2555 436
2344 2036 307
2344 2037 307
2345 2129 307
2345 2336 436
2346 480 307
2346 1958 436
2346 2142 307
2347 2142 307
2349 2363 436
2349 2575 436
2350 2146 436
2352 1958 436
2357 101 307
2358 1495 307
2359 1495 307
2362 2371 307
2362 2388 307
2362 2461 436
2362 2524 307
2362 2541 307
2362 2553 436
2363 833 307
2363 834 436
2363 2137 307
2363 2349 436
2367 1522 436
2368 1958 436
2368 2147 436
2369 1499 307
2369 2295 307
2369 2489 436
2371 2298 436
2371 2338 307
2371 2362 307
2373 1495 436
2373 2322 307
2376 4666 239
2378 539 218
2379 1978 436
2379 2179 436
2382 2295 307
2383 1498 307
2386 1962 174
2386 2135 307
2388 2362 307
2391 3741 436
2391 4989 436
2395 2444 307
2397 2167 436
2398 2304 436
2400 2506 436
2403 1951 307
2404 2037 436
2409 831 436
2412 1598 436
2413 2138 436
2413 2575 436
2415 2326 436
2416 2578 436
2417 1955 436
2418 828 307
2419 2553 436
2420 2541 436
2420 2542 436
2425 2132 436
2429 1499 436
2429 2435 436
2435 2429 436
2441 2442 436
2442 2340 436
2442 2441 436
2444 1980 307
2444 2011 307
2444 2395 307
2459 2527 307
2461 2362 436
2465 2589 436
2466 2520 436
2466 2526 436
2467 2589 436
2468 433 870
2468 808 870
2468 809 436
2470 1968 436
2471 1978 436
2472 2042 436
2476 1993 436
2476 2003 436
2479 2122 436
2479 2123 436
2481 1077 436
2483 829 307
2483 2572 436
2485 1991 436
2486 2530 436
2486 2534 307
2488 2516 436
2489 2297 436
2489 2369 436
2490 1008 307
2490 2112 307
2490 2491 54
2491 479 307
2491 831 307
2491 2036 307
2491 2141 307
2491 2490 54
2494 830 10000
2494 1499 247
2494 2550 10000
2495 2496 436
2496 2087 307
2496 2495 436
2496 3507 436
2496 4046 436
2498 1989 436
2500 1985 436
2500 2183 436
2501 1078 307
2501 2502 307
2502 2501 307
2503 2034 436
2506 2304 436
2506 2400 436
2506 2523 436
2510 2304 436
2516 2311 436
2516 2488 436
2518 479 436
2520 2466 436
2523 2132 436
2523 2333 436
2523 2336 436
2523 2506 436
2524 2362 307
2524 2525 307
2525 2524 307
2525 2527 307
2526 2466 436
2526 2527 307
2526 2535 307
2526 2589 307
2527 2337 307
2527 2459 307
2527 2525 307
2527 2526 307
2527 2538 307
2530 2337 436
2530 2486 436
2534 2486 307
2534 2535 307
2535 2526 307
2535 2534 307
2536 1954 436
2536 2309 307
2538 2527 307
2539 2336 436
2541 2362 307
2541 2420 436
2542 2420 436
2550 1495 436
2550 2494 10000
2550 2554 10000
2553 2362 436
2553 2419 436
2554 1496 307
2554 2341 436
2554 2550 10000
2555 2121 436
2555 2341 436
2555 2594 436
2559 2322 436
2560 2325 307
2561 2299 436
2562 2336 436
2563 2564 307
2563 2586 307
2564 2313 307
2564 2563 307
2570 2137 436
2570 2590 436
2572 2483 436
2573 3237 436
2573 3741 436
2573 3891 436
2575 2349 436
2575 2413 436
2576 1952 436
2576 4734 307
2578 1958 436
2578 2416 436
2579 2340 436
2584 1989 436
2585 1965 436
2586 2126 307
2586 2563 307
2587 2014 436
2589 2465 436
2589 2467 436
2589 2526 307
2590 2570 436
2594 2555 436
2595 2142 436
2598 157 200
2601 2292 307
2602 1956 307
2604 2337 307
2606 65 436
2609 134 307
2609 2610 307
2610 2609 307
2624 342 218
2627 463 218
8 366 1000
8 523 10000
8 650 1000
8 830 10000
8 1537 1000
8 1692 1000
8 2018 10000
8 2283 1000
8 3422 10000
8 4001 1000
8 4153 1000
8 350 10000
8 456 1000
8 598 10000
8 834 20000
8 1036 1000
8 1053 1000
8 1123 1000
8 2046 10000
8 3377 11422
8 4148 1000
8 4673 1000
8 4715 1000
2637 1203 307
2653 1679 436
2677 1207 436
2680 1208 436
2685 1208 436
2685 2745 436
2685 4467 436
2687 2747 436
2687 4508 436
2691 1458 870
2691 2692 436
2691 4169 870
2692 1464 436
2692 2691 436
2721 1206 307
2731 92 239
2736 915 870
2736 2921 870
2736 4697 870
2741 917 307
2745 2685 436
2747 2687 436
2771 3271 436
2773 1687 436
2773 3296 436
2775 1687 436
2775 3308 436
2775 4006 436
2777 2780 307
2777 3239 436
2778 2780 436
2778 2782 436
2778 3186 436
2780 65 307
2780 1686 307
2780 2777 307
2780 2778 436
2780 2782 436
2780 3100 436
2780 4008 436
2782 2778 436
2782 2780 436
2782 2786 436
2782 3220 436
2782 3223 436
2785 2786 436
2785 3075 436
2785 4023 436
2786 2782 436
2786 2785 436
2786 2949 436
2788 2789 436
2788 4692 436
2789 2788 436
2793 371 436
2793 2794 436
2793 3090 436
2794 2793 436
2799 1685 307
2799 3285 307
2800 370 307
2806 421 436
2854 1187 436
2860 2910 436
2861 661 436
2866 3789 436
2869 1076 307
2869 2870 436
2870 2869 436
2874 3244 436
2878 1604 436
2894 1443 436
2894 3742 436
2897 1080 436
2897 3756 436
2900 1079 307
2903 2904 436
2903 3268 436
2903 3884 436
2904 2903 436
2904 3265 436
2909 2910 436
2910 367 54
2910 2860 436
2910 2909 436
2910 2912 436
2910 2926 436
2910 3879 436
2912 367 436
2912 2910 436
2915 913 757
2919 1168 200
2921 86 436
2921 2736 870
2926 2910 436
2926 2963 436
2929 124 436
2930 124 900
2930 532 900
2943 3087 436
2943 3223 436
2947 3075 436
2949 2786 436
2954 2956 436
2954 3301 436
2956 2954 436
2956 3167 436
2956 3303 436
2963 2926 436
2963 2969 436
2969 2963 436
2971 4741 436
2973 3112 307
2973 4009 436
2977 1075 307
2977 3777 436
2980 3075 436
3015 1187 436
3029 1400 436
3036 1314 307
3056 3820 436
3061 4729 436
3062 212 307
3069 673 307
3069 1018 497
3074 3076 436
3074 3242 436
3074 4113 436
3075 2785 436
3075 2947 436
3075 2980 436
3075 3301 436
3075 3866 436
3076 3074 436
3076 3321 436
3076 4113 436
3076 4664 436
3080 301 218
3085 293 900
3085 1596 900
3086 2289 436
3086 2290 436
3087 2943 436
3089 662 307
3090 2793 436
3098 3186 436
3099 3111 436
3099 3914 436
3099 3930 436
3099 3932 436
3099 3972 436
3099 4729 436
3100 2780 436
3102 2277 54
3103 2277 103
3104 1232 307
3104 4741 436
3106 415 436
3110 1184 218
3110 3216 307
3111 3099 436
3112 2973 307
3112 3124 307
3112 4729 436
3124 883 307
3124 3112 307
3124 3946 436
3145 3194 436
3145 3741 436
3146 3147 436
3146 4788 436
3147 3146 436
3147 3148 436
3147 3756 436
3148 3147 436
3149 3169 436
3149 3237 436
3149 3839 436
3149 3926 436
3150 76 307
3167 415 307
3167 2956 436
3167 3947 307
3169 415 436
3169 3149 436
3170 172 478
3170 344 637
3170 620 239
3181 3787 436
3181 3788 436
3181 3851 436
3186 2778 436
3186 3098 436
3193 153 218
3194 3145 436
3200 3203 307
3203 1183 307
3203 3200 307
3203 3217 307
3203 3317 436
3205 1183 307
3205 3213 436
3205 3305 436
3206 3266 300
3206 3267 436
3211 3227 436
3211 3229 436
3213 3205 436
3216 3110 307
3217 3203 307
3217 3222 436
3217 3260 436
3220 2782 436
3220 3371 436
3222 3217 436
3223 2782 436
3223 2943 436
3223 4024 436
3224 883 307
3224 3225 307
3224 3848 307
3225 3224 307
3226 1076 307
3226 4113 307
3227 1177 436
3227 3211 436
3227 4113 436
3227 4664 436
3228 3280 436
3228 3997 436
3228 4001 100
3229 3211 436
3236 1075 436
3237 883 436
3237 2573 436
3237 3149 436
3237 3613 436
3237 3762 436
3237 3876 436
3237 4018 436
3237 4691 436
3237 4692 436
3239 2777 436
3242 3074 436
3244 2874 436
3244 3245 436
3245 3244 436
3245 3770 436
3246 3280 436
3251 109 436
3251 627 900
3259 3573 436
3260 3217 436
3265 2904 436
3265 3866 436
3266 3206 300
3267 3206 436
3267 3295 436
3268 415 307
3268 2903 436
3269 5 200
3271 1080 436
3271 2771 436
3271 4022 436
3277 3282 436
3277 3771 436
3280 1075 436
3280 3228 436
3280 3246 436
3282 3277 436
3282 4019 436
3285 2799 307
3285 3965 307
3295 3267 436
3295 3855 436
3296 2773 436
3296 3316 436
3296 4002 436
3301 2954 436
3301 3075 436
3303 2956 436
3305 3205 436
3305 3592 436
3305 3632 436
3308 2775 436
3312 3577 436
3315 703 218
3316 1006 436
3316 3296 436
3317 3203 436
3318 371 436
3318 3320 436
3320 3318 436
3321 3076 436
3321 3796 436
3321 4037 436
3322 3378 307
3322 3935 436
3322 4014 307
3326 776 218
3326 4126 436
3371 3220 436
3375 3561 436
3375 3827 436
3377 8 11422
3377 305 358
3377 647 877
3377 1072 1207
3378 3322 307
3378 3379 307
3378 3561 436
3379 3378 307
3379 3660 436
3379 3820 436
3381 3934 436
3381 4157 436
3382 3395 307
3382 3470 307
3382 3595 436
3382 3601 436
3382 4736 307
3382 4758 436
3383 3478 436
3383 3532 436
3383 3558 436
3383 4093 436
3385 3470 436
3385 3518 436
3385 3519 436
3386 3387 497
3386 3422 307
3386 3427 307
3386 3538 436
3387 3386 497
3387 3395 307
3387 3397 307
3387 3459 307
3387 3468 436
3387 3529 307
3387 3805 436
3387 4675 307
3392 3529 436
3395 3382 307
3395 3387 307
3395 4722 307
3397 3387 307
3397 3558 307
3397 4679 436
3397 4694 436
3398 3415 436
3398 3516 436
3398 4093 436
3402 4698 307
3406 4696 307
3406 4736 307
3411 3475 436
3411 3529 307
3411 3810 436
3412 4079 436
3414 3470 307
3414 3611 436
3414 4079 307
3414 4727 307
3415 3398 436
3417 3596 436
3417 4694 436
3418 3428 436
3418 3456 307
3418 3505 307
3418 3549 307
3418 3753 436
3418 4683 436
3422 8 10000
3422 3386 307
3422 3483 307
3422 4067 307
3422 4755 307
3422 5048 436
3427 3386 307
3427 3541 436
3427 3547 436
3428 3418 436
3435 3753 436
3438 3541 436
3439 4675 307
3439 4773 436
3456 3418 307
3459 3387 307
3468 3387 436
3468 3513 436
3470 3382 307
3470 3385 436
3470 3414 307
3470 3479 436
3470 3493 436
3470 3536 307
3471 3493 436
3471 3494 436
3475 3411 436
3475 4057 436
3476 3687 436
3476 4079 436
3477 4079 436
3478 3383 436
3478 4156 436
3479 3470 436
3483 3422 307
3483 3724 436
3483 3725 436
3483 3728 436
3487 3549 436
3493 3470 436
3493 3471 436
3494 3471 436
3496 3505 436
3498 4722 307
3505 2087 307
3505 3418 307
3505 3496 436
3505 4675 307
3507 2496 436
3508 4078 436
3508 4694 436
3513 3468 436
3513 3832 436
3513 4057 436
3513 4070 436
3516 1944 900
3516 3398 436
3516 3890 436
3518 3385 436
3519 3385 436
3524 3750 436
3524 4683 436
3529 3387 307
3529 3392 436
3529 3411 307
3529 3607 436
3529 3807 436
3532 3383 436
3536 3470 307
3538 3386 436
3541 3427 436
3541 3438 436
3541 3615 436
3541 4755 436
3547 3427 436
3549 3418 307
3549 3487 436
3558 1991 307
3558 3383 436
3558 3397 307
3558 3647 436
3558 4701 307
3561 3375 436
3561 3378 436
3561 3747 436
3561 3895 436
3561 3934 436
3561 3935 436
3565 258 870
3565 608 497
3567 1513 436
3567 4013 436
3573 1076 436
3573 3259 436
3577 3312 436
3577 3720 436
3580 3581 436
3581 3580 436
3581 4125 436
3592 3305 436
3592 3720 436
3592 3820 436
3592 4015 436
3595 3382 436
3596 3417 436
3601 3382 436
3607 3529 436
3611 8 10000
3611 3414 436
3613 3237 436
3615 3541 436
3632 3305 436
3647 3558 436
3647 3665 436
3657 4079 436
3660 3379 436
3665 3647 436
3687 3476 436
3707 3712 436
3707 4766 218
3711 3720 436
3711 4031 436
3712 3707 436
3720 3577 436
3720 3592 436
3720 3711 436
3720 3820 436
3722 4723 436
3724 3483 436
3725 3483 436
3725 4675 436
3728 3483 436
3730 883 436
3737 4091 436
3741 2391 436
3741 2573 436
3741 3145 436
3742 2894 436
3742 3755 436
3747 3561 436
3750 3524 436
3751 1433 436
3753 3418 436
3753 3435 436
3755 3742 436
3755 3756 436
3756 525 436
3756 2897 436
3756 3147 436
3756 3755 436
3760 3761 436
3761 3760 436
3761 3765 436
3762 3237 436
3765 1512 436
3765 3761 436
3765 3794 436
3767 3848 436
3770 3245 436
3770 4032 436
3771 2288 872
3771 3277 436
3773 3777 436
3776 4741 436
3777 2977 436
3777 3773 436
3787 3181 436
3787 4011 436
3788 3181 436
3788 4012 436
3789 1075 436
3789 2866 436
3789 3790 436
3790 3789 436
3790 3791 307
3790 3792 307
3790 3995 307
3791 3790 307
3791 4001 100
3792 3790 307
3794 3765 436
3796 3321 436
3796 4025 436
3805 3387 436
3807 3529 436
3810 3411 436
3820 3056 436
3820 3379 436
3820 3592 436
3820 3720 436
3827 3375 436
3827 3907 436
3832 3513 436
3835 3995 1000
3839 3149 436
3839 4125 436
3845 4696 436
3848 3224 307
3848 3767 436
3851 370 436
3851 3181 436
3855 1512 436
3855 3295 436
3866 3075 436
3866 3265 436
3873 4087 436
3876 3237 436
3879 2910 436
3884 2903 436
3884 3885 436
3885 3884 436
3890 3516 436
3891 2573 436
3894 4729 436
3895 1513 436
3895 3561 436
3905 3914 436
3907 1512 436
3907 3827 436
3907 4687 100
3914 3099 436
3914 3905 436
3926 3149 436
3930 3099 436
3932 3099 436
3933 3948 436
3934 3381 436
3934 3561 436
3935 3322 436
3935 3561 436
3942 3947 436
3946 3124 436
3947 3167 307
3947 3942 436
3948 1390 436
3948 3933 436
3951 1685 436
3951 3979 436
3964 370 436
3965 3285 307
3970 416 436
3972 3099 436
3973 415 436
3975 4687 436
3977 4729 436
3979 368 436
3979 3951 436
3985 415 436
3989 4001 100
3995 3790 307
3995 3835 1000
3997 3228 436
3997 4087 436
3998 367 307
